id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
b2e58f49-b365-4d38-b233-bd18a859c586,AUV Path learning for 3d,training the PPO model2d,N/A,2024-05-27 14:34:41,17346.100870132446,0.09338733409539912,0.053274952643404615,"AMD Ryzen 7 5800H with Radeon Graphics/1 device(s), TDP:45.0",NVIDIA GeForce GTX 1650 1 device(s),Windows,SA/Mecca Region,0
