id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
c019ee76-995d-4274-a2b8-7be3b42a7a47,AUV Path learning for 2d,training the PPO model2d,N/A,2024-05-22 17:47:57,13082.404793262482,0.058742403136304785,0.0335109549443772,"AMD Ryzen 7 5800H with Radeon Graphics/1 device(s), TDP:45.0",NVIDIA GeForce GTX 1650 1 device(s),Windows,SA/Mecca Region,0
