Wall time,Step,Value
1714213604.8490794,403700,-730.9362182617188
1714213665.2049568,419700,-727.0645751953125
1714213710.3064675,431800,-876.9256591796875
1714213741.6784809,440100,-680.5401000976562
1714213776.1888106,449300,-688.4141845703125
1714213782.8473861,451000,-669.7147827148438
1714213845.0051706,467700,-790.5499877929688
1714213886.3117335,478900,-729.0042724609375
1714213955.424199,497200,-695.4483032226562
1714214004.822125,510700,-695.6281127929688
1714214015.4005685,513500,-689.1611938476562
1714214094.0809646,534600,-696.1145629882812
1714214099.6171608,536000,-708.2464599609375
1714214170.5878174,555000,-641.167236328125
1714214219.2429738,568000,-688.8140258789062
1714214235.1354816,572400,-731.5172729492188
1714214266.7349558,580900,-713.3535766601562
1714214287.6182244,586500,-630.4010620117188
1714214290.339111,587200,-618.4857788085938
1714214303.3378627,590800,-647.689208984375
1714214334.78961,599100,-719.9945068359375
1714214412.747525,620100,-612.7905883789062
1714214419.920889,622000,-607.294189453125
1714214445.9509323,629000,-635.1460571289062
1714214552.3247573,657500,-672.7784423828125
1714214563.2680776,660400,-704.6616821289062
1714214599.0821428,670000,-727.4488525390625
1714214603.48664,671200,-762.071533203125
1714214656.9421864,685500,-570.0548095703125
1714214698.837968,696700,-565.5760498046875
1714214769.858302,715600,-539.1651611328125
1714214854.892293,738300,-531.766845703125
1714214883.4721394,746100,-463.5568542480469
1714214884.4396477,746400,-472.93603515625
1714214902.4105456,751200,-496.92205810546875
1714215004.9498749,778900,-489.95849609375
1714215008.5637472,779900,-503.44482421875
1714215021.7644324,783400,-489.7831115722656
1714215080.9945555,799200,-530.8781127929688
1714215108.995479,806700,-511.1708068847656
1714215152.4599264,818100,-520.1741333007812
1714215167.7912683,822200,-528.0012817382812
1714215220.9974415,836400,-537.0885009765625
1714215226.1090913,837800,-532.290771484375
1714215271.4677181,849900,-487.1766052246094
1714215275.1502357,850900,-483.3223571777344
1714215310.1411946,860200,-473.1965637207031
1714215413.7448099,887900,-502.2415771484375
1714215432.1516645,892900,-516.9596557617188
1714215434.9692473,893600,-516.3762817382812
1714215456.7376595,899400,-533.6363525390625
1714215556.7076967,926100,-492.0758972167969
1714215633.990824,946900,-528.062744140625
1714215666.3725374,955500,-461.0356750488281
1714215671.1112509,956800,-443.07183837890625
1714215719.6272814,969900,-431.2047119140625
1714215773.8089674,984400,-434.1413879394531
1714215797.9604971,990800,-449.416259765625
1714215935.912718,1027700,-461.7682800292969
1714215938.6295,1028400,-454.81402587890625
1714215982.5276277,1040000,-489.43548583984375
1714216012.4875402,1048000,-478.116943359375
1714216028.230309,1052300,-445.2103271484375
1714216059.4516964,1060800,-447.9595642089844
1714216115.0489109,1075800,-487.4261474609375
1714216124.0199847,1078100,-494.94671630859375
1714216169.6834905,1090300,-454.8424072265625
1714216170.633293,1090600,-456.0869445800781
1714216193.4708936,1096700,-459.0748291015625
1714216196.588898,1097500,-467.3496398925781
1714216214.1402504,1102100,-478.12322998046875
1714216245.0512342,1110300,-459.13470458984375
1714216363.669952,1142000,-384.0177917480469
1714216383.6659517,1147300,-376.79217529296875
1714216406.198302,1153300,-389.24395751953125
1714216418.663997,1156700,-364.51190185546875
1714216463.1671271,1168600,-381.9120788574219
1714216491.1478047,1176000,-364.9781799316406
1714216569.4265041,1197000,-497.71221923828125
1714216571.0020587,1197500,-493.1103210449219
1714216642.3783677,1216500,-393.3663330078125
1714216690.2410078,1229100,-390.7862854003906
1714216832.9718304,1267200,-410.2708435058594
1714216909.6715991,1287800,-359.5482482910156
1714216933.6312137,1294000,-403.5368957519531
1714216968.7131596,1303500,-560.8150634765625
1714216979.0870774,1306200,-482.0953063964844
1714216997.1575928,1311000,-429.2618103027344
1714217106.598422,1340300,-419.2562561035156
1714217160.9911337,1354700,-362.5216979980469
1714217179.9729156,1359800,-379.4327087402344
1714217188.8543084,1362100,-429.24462890625
1714217258.9001222,1381100,-474.9975891113281
1714217286.480869,1388500,-481.68658447265625
1714217360.5355878,1408100,-385.53192138671875
1714217413.4167945,1422200,-452.26055908203125
1714217440.7729807,1429500,-409.8177490234375
1714217457.1663399,1433900,-385.42266845703125
1714217497.5343525,1444800,-393.44976806640625
1714217568.7336032,1463900,-383.89044189453125
1714217579.698099,1466900,-399.1999816894531
1714217586.5472467,1468800,-409.75933837890625
1714217621.8163857,1478000,-382.37335205078125
1714217633.156428,1481000,-461.186279296875
1714217656.9492528,1487400,-527.2058715820312
1714217664.3195064,1489300,-521.6866455078125
1714217825.4391499,1532500,-398.9039306640625
1714217881.133286,1547400,-386.85455322265625
1714217881.7969916,1547600,-389.1002197265625
1714217893.4529438,1550800,-401.9009704589844
1714217981.696445,1574100,-412.09979248046875
1714217990.3264494,1576500,-408.798095703125
1714218121.3705297,1611700,-419.20782470703125
1714218171.1594243,1625000,-396.32958984375
1714218198.115069,1632200,-376.4490661621094
1714218338.0720181,1669800,-300.0667419433594
1714218380.6618726,1681000,-333.6294250488281
1714218398.310821,1685800,-314.4065856933594
1714218414.5639324,1690000,-354.724609375
1714218476.2765274,1706700,-328.6391906738281
1714218487.713485,1709800,-328.03167724609375
1714218561.0529904,1729300,-333.3349609375
1714218570.1935992,1731800,-361.3699951171875
1714218578.916044,1734000,-376.4919128417969
1714218655.1486375,1754400,-365.4239196777344
1714218659.99541,1755800,-366.3951721191406
1714218671.0834935,1758700,-356.9132385253906
1714218674.196396,1759500,-356.5238342285156
1714218850.5932765,1806600,-341.815673828125
1714218995.470475,1845200,-368.7425537109375
1714219184.620992,1895900,-334.7796325683594
1714219244.153197,1911700,-303.3748779296875
1714219264.3824227,1917000,-305.36370849609375
1714219302.4977422,1927200,-298.9508361816406
1714219399.090489,1953200,-398.8683776855469
1714219439.6071074,1964100,-292.2447814941406
1714219444.7303548,1965500,-288.09588623046875
1714219473.9033694,1973200,-321.4176940917969
1714219516.4159253,1984700,-308.734375
1714219550.8629131,1993900,-322.39630126953125
1714219572.3155382,1999600,-310.03289794921875
1714219587.3871505,2003600,-324.2785339355469
1714219594.415894,2005400,-320.706298828125
1714219597.8572042,2006300,-326.977294921875
1714219626.1276617,2013900,-330.0251770019531
1714219665.8293996,2024500,-289.1046447753906
1714219668.938874,2025300,-289.0203857421875
1714219695.6603532,2032400,-333.8400573730469
1714219738.960365,2044100,-434.20806884765625
1714219776.2566493,2054000,-395.14654541015625
1714219776.5565531,2054100,-392.7248840332031
1714219784.5383306,2056300,-380.8324279785156
1714219790.1904082,2057900,-336.54388427734375
1714219866.1045926,2078000,-315.5577697753906
1714219866.9886053,2078300,-318.9732971191406
1714219885.5861635,2083200,-316.66259765625
1714219894.3782623,2085600,-343.61474609375
1714219978.4954443,2108100,-382.415771484375
1714220002.1693056,2114500,-377.6257019042969
1714220026.9730613,2121000,-359.942138671875
1714220035.2180517,2123300,-347.040771484375
1714220068.4120896,2132000,-363.02191162109375
1714220095.4473236,2139200,-423.2566833496094
1714220144.4955688,2152400,-371.60357666015625
1714220265.8331225,2184900,-414.16925048828125
1714220325.2442253,2200700,-336.9515686035156
1714220414.4102156,2224600,-315.79241943359375
1714220431.9247673,2229300,-291.7193603515625
1714220446.1480887,2233100,-302.5813293457031
1714220456.071651,2235900,-309.9678649902344
1714220499.5555265,2247300,-335.9114074707031
1714220637.480383,2284100,-336.1136474609375
1714220748.5560822,2313900,-274.25091552734375
1714220752.3089561,2314900,-277.8457336425781
1714220768.9863899,2319300,-269.56121826171875
1714220778.2228513,2321900,-298.244140625
1714220795.1225123,2326400,-291.5673828125
1714220803.6570299,2328700,-286.31829833984375
1714220831.911099,2336200,-284.65167236328125
1714220856.503268,2342800,-286.8699645996094
1714220899.0788684,2354100,-296.4262390136719
1714220947.9123333,2367100,-276.08197021484375
1714220951.8492277,2368200,-282.51190185546875
1714220959.383505,2370200,-329.7542419433594
1714221048.1180336,2393900,-377.9290771484375
1714221101.516071,2408000,-270.4845886230469
1714221126.2739568,2414800,-256.8536071777344
1714221176.8336248,2428300,-281.4138488769531
1714221177.450208,2428500,-281.5701904296875
1714221191.8548043,2432300,-272.0667724609375
1714221200.0319273,2434600,-251.7326202392578
1714221303.90759,2462200,-252.72398376464844
1714221340.6462853,2472000,-284.73687744140625
1714221343.1508896,2472800,-290.84246826171875
1714221408.4193878,2490200,-258.5184631347656
1714221420.6334834,2493500,-270.8003845214844
1714221447.7801309,2500900,-266.5198974609375
1714221461.8104906,2504800,-290.3592224121094
1714221494.6041596,2513400,-291.5746154785156
1714221539.4225423,2525400,-320.35614013671875
1714221567.4039314,2533300,-350.9628601074219
1714221588.900668,2539200,-355.9358825683594
1714221697.753108,2568700,-273.0002746582031
1714221744.043943,2581300,-274.1594543457031
1714221756.9146836,2584800,-279.9522399902344
1714221785.0127044,2592200,-246.66224670410156
1714221838.9789276,2606700,-283.01702880859375
1714221848.7856941,2609200,-302.7757873535156
1714221872.8646321,2615600,-330.70263671875
1714221878.6235065,2617000,-340.54278564453125
1714221928.2179637,2630400,-348.7132568359375
1714221965.6839159,2640400,-269.8670349121094
1714221990.7249956,2647100,-259.45831298828125
1714222113.144468,2679800,-251.68072509765625
1714222113.4559138,2679900,-250.77981567382812
1714222125.6565545,2683000,-237.49374389648438
1714222242.5302956,2714300,-235.94528198242188
1714222246.9040258,2715500,-246.10089111328125
1714222248.21114,2715900,-244.41490173339844
1714222249.116385,2716000,-244.7315216064453
1714222291.801617,2727500,-248.65968322753906
1714222377.7312958,2750600,-216.6656494140625
1714222414.774428,2760400,-222.19729614257812
1714222421.4751759,2762100,-218.01263427734375
1714222427.8910148,2763900,-220.6744384765625
1714222497.8529997,2782600,-191.4580841064453
1714222531.8376474,2791700,-201.7997283935547
1714222544.8286376,2795100,-207.68408203125
1714222551.3290942,2796900,-206.51556396484375
1714222683.259192,2832200,-257.5271301269531
1714222726.6933117,2843900,-249.48085021972656
1714222732.013735,2845200,-263.19000244140625
1714222766.0789866,2854400,-240.63169860839844
1714222776.8487911,2857300,-250.14210510253906
1714222791.7234082,2861200,-276.40460205078125
1714222926.2623584,2897100,-417.15020751953125
1714222935.4914842,2899700,-434.3992919921875
1714222950.8704188,2903800,-352.449951171875
1714222960.5204177,2906300,-309.2762756347656
1714223012.4421935,2920200,-281.9478454589844
1714223035.7385776,2926400,-312.92633056640625
1714223113.8307023,2947200,-316.267578125
1714223119.413793,2948800,-282.2386779785156
1714223147.278193,2956200,-255.10633850097656
1714223165.9462073,2961200,-324.84283447265625
1714223216.787367,2974800,-368.74749755859375
1714223247.615595,2983000,-374.372802734375
1714223313.7146,3000600,-303.8484191894531
1714223323.7739892,3003200,-287.76177978515625
1714223346.5945199,3009300,-260.9397888183594
1714223377.1598055,3017500,-276.2117614746094
1714223403.3849168,3024400,-268.330322265625
1714223418.7357416,3028500,-274.6679382324219
1714223434.958719,3032800,-265.75604248046875
1714223484.8131511,3046000,-223.59312438964844
1714223488.820065,3047100,-219.6621856689453
1714223541.6555207,3061300,-305.9120788574219
1714223576.6131566,3070700,-308.7812805175781
1714223582.3317945,3072100,-280.362060546875
1714223838.31122,3140700,-254.69236755371094
1714223852.2080142,3144400,-258.201171875
1714223947.3678358,3169700,-291.2183837890625
1714223989.6391995,3180900,-408.6924743652344
1714224014.4666278,3187400,-297.8574523925781
1714224017.2446322,3188100,-296.0272216796875
1714224037.607361,3193700,-290.46343994140625
1714224040.931979,3194600,-281.61688232421875
1714224062.8100898,3200500,-266.6359558105469
1714224067.5361698,3201800,-268.8943786621094
1714224126.889221,3217500,-270.11883544921875
1714224138.9202058,3220800,-268.08935546875
1714224224.707011,3243600,-244.81661987304688
1714224265.143772,3254300,-239.50428771972656
1714224307.5859685,3265800,-322.37066650390625
1714224325.8943744,3270700,-306.596923828125
1714224347.1726425,3276300,-336.8388366699219
1714224396.5085397,3289500,-293.4798583984375
1714224399.6779444,3290300,-293.8543701171875
1714224449.2355886,3303500,-358.6214599609375
1714224493.2980363,3315300,-327.6758728027344
1714224503.556069,3318000,-316.924072265625
1714224504.1483533,3318200,-316.2714538574219
1714224537.2551618,3327200,-268.72052001953125
1714224563.4605432,3334200,-273.01287841796875
1714224576.0269413,3337600,-301.0469055175781
1714224586.659858,3340400,-305.4869079589844
1714224707.673921,3372900,-297.97747802734375
1714224711.0200682,3373800,-305.1510925292969
1714224715.7952027,3375000,-283.0881652832031
1714224722.5323315,3376900,-275.681640625
1714224729.0209117,3378600,-265.9559326171875
1714224749.6454806,3384000,-287.52410888671875
1714224754.044599,3385200,-289.4107666015625
1714224763.2218704,3387700,-316.7633361816406
1714224777.033833,3391400,-322.70269775390625
1714224815.5710602,3401800,-253.26194763183594
1714224822.6981058,3403700,-267.0029602050781
1714224862.3164341,3414200,-271.0561218261719
1714224945.6256464,3436300,-327.8925476074219
1714224953.3874912,3438400,-320.6883544921875
1714224973.7329073,3443900,-270.3936462402344
1714225006.901438,3452600,-272.4707336425781
1714225034.8608594,3460000,-313.74322509765625
1714225103.2674696,3478400,-348.47802734375
1714225309.3206384,3533400,-303.80462646484375
1714225317.2003853,3535500,-333.1869201660156
1714225320.296156,3536300,-342.4727783203125
1714225325.6964123,3537800,-352.2179260253906
1714225365.5951345,3548400,-561.9681396484375
1714225399.2127512,3557400,-316.3506774902344
1714225472.6764011,3577200,-376.02276611328125
1714225474.969528,3577900,-380.1283874511719
1714225501.8938777,3585000,-371.89202880859375
1714225540.6636832,3595400,-312.4375305175781
1714225547.287908,3597100,-310.6333923339844
1714225571.931389,3603800,-291.8495788574219
1714225650.650167,3624700,-315.71063232421875
1714225661.7249336,3627600,-304.36163330078125
1714225792.9012136,3663000,-274.7472839355469
1714225803.2485619,3666000,-282.8502502441406
1714225809.902828,3667900,-286.99560546875
1714225842.6919053,3676800,-309.8587951660156
1714225863.0771248,3682000,-293.5586853027344
1714225874.5982606,3685100,-292.2336730957031
1714225895.4921012,3690800,-261.23468017578125
1714225992.890514,3717000,-301.19635009765625
1714226004.869338,3720300,-301.7699890136719
1714226098.9473636,3745600,-264.7072448730469
1714226111.9126158,3749000,-329.8446350097656
1714226214.0455914,3776500,-259.9441223144531
1714226255.2684553,3787700,-246.53012084960938
1714226372.8888943,3819300,-210.44985961914062
1714226393.573155,3824800,-216.5874481201172
1714226466.5398529,3844000,-224.95620727539062
1714226472.1917279,3845600,-225.0861358642578
1714226476.2430727,3846700,-220.05487060546875
1714226542.9674304,3864300,-270.1402893066406
1714226564.9979024,3870100,-277.8139953613281
1714226572.4574893,3872100,-280.4112243652344
1714226616.012647,3884100,-285.6169738769531
1714226667.9456432,3898200,-238.5111541748047
1714226676.6564808,3900600,-242.9499053955078
1714226728.4696467,3914200,-240.3209686279297
1714226763.4170644,3923800,-258.7484130859375
1714226784.9868922,3929700,-254.82098388671875
1714226788.7582676,3930800,-250.91529846191406
1714226937.3274212,3970300,-270.81512451171875
1714226948.050319,3973100,-241.65496826171875
1714226967.0439148,3978200,-241.2652130126953
1714227002.7574193,3987900,-411.5195007324219
1714227014.9758656,3991000,-607.4978637695312
1714227016.605518,3991500,-668.6951904296875
1714227057.001375,4002100,-344.4594421386719
1714227159.7284248,4029700,-228.892578125
1714227236.7291014,4050100,-231.54637145996094
1714227291.4414914,4064800,-317.7618408203125
1714227297.477571,4066400,-332.5711669921875
1714227298.7297323,4066800,-336.16717529296875
1714227311.4896855,4070100,-353.8000793457031
1714227318.9013934,4072100,-364.86773681640625
1714227346.033799,4079400,-287.6700439453125
1714227439.121077,4104100,-293.1358642578125
1714227471.6106308,4112900,-338.92547607421875
1714227514.9015903,4124500,-265.5636291503906
1714227525.157674,4127200,-299.2433776855469
1714227551.2352476,4134200,-378.2194519042969
1714227577.0915174,4141000,-364.1197814941406
1714227607.410119,4149200,-373.88629150390625
1714227625.3289719,4154000,-498.70574951171875
1714227630.964754,4155600,-493.29107666015625
1714227749.7018614,4187200,-254.89468383789062
1714227803.1612759,4201400,-212.70591735839844
1714227848.0702448,4213500,-234.5177459716797
1714227889.259159,4224500,-268.5556335449219
1714227925.1332762,4234000,-286.91583251953125
1714227966.496411,4245100,-256.6706237792969
1714227972.8899434,4246900,-236.9792022705078
1714228051.694858,4267900,-270.9284973144531
1714228159.6378124,4296500,-213.6780548095703
1714228166.1767015,4298200,-214.20840454101562
1714228180.7472188,4302100,-208.8828887939453
1714228277.3821797,4327900,-239.50473022460938
1714228367.667376,4351900,-180.96763610839844
1714228381.1292162,4355400,-185.92909240722656
1714228400.9389005,4360800,-194.08761596679688
1714228413.4789364,4364000,-189.4739532470703
1714228440.1843185,4371200,-189.22230529785156
1714228449.830601,4373900,-191.2605743408203
1714228451.6527214,4374300,-191.40562438964844
1714228475.018145,4380600,-199.2493896484375
1714228540.8752317,4398100,-217.4859161376953
1714228545.552858,4399400,-215.17318725585938
1714228575.494639,4407400,-221.8508758544922
1714228576.792004,4407800,-222.48191833496094
1714228590.3813853,4411400,-207.10047912597656
1714228623.3901193,4420100,-186.68605041503906
1714228625.6215677,4420800,-188.473876953125
1714228642.5912552,4425200,-195.6240234375
1714228662.6419935,4430500,-194.69960021972656
1714228767.2693174,4458600,-200.2393341064453
1714228789.878622,4464600,-242.9277801513672
1714228849.0740962,4480300,-243.23281860351562
1714228854.17129,4481700,-229.01873779296875
1714228909.4106836,4496500,-209.3832244873047
1714228962.0311062,4510500,-246.1630096435547
1714229039.9580355,4531100,-246.2437744140625
1714229043.4818676,4532000,-264.3173828125
1714229063.1042852,4537300,-295.8099365234375
1714229112.965836,4550800,-273.84149169921875
1714229126.568479,4554400,-250.7762908935547
1714229169.5162606,4565900,-241.4934539794922
1714229238.2737124,4584000,-296.2956237792969
1714229311.089417,4603400,-319.4581298828125
1714229332.4931839,4609100,-253.5375213623047
1714229362.4881978,4617000,-249.05877685546875
1714229375.61494,4620600,-242.60598754882812
1714229417.7147608,4631900,-278.53900146484375
1714229423.8522103,4633500,-310.6106872558594
1714229452.9688077,4641400,-373.1332092285156
1714229485.4670691,4650000,-383.2049865722656
1714229746.1162245,4719900,-289.6228332519531
1714229762.4649734,4724200,-314.0640869140625
1714229784.9888651,4730200,-330.3929443359375
1714229792.4841273,4732200,-295.2751770019531
1714229835.6696794,4743800,-281.0619201660156
1714229855.5492465,4749000,-299.4659729003906
1714229878.096658,4755000,-310.4627685546875
1714229891.3749225,4758600,-281.75836181640625
1714229910.9131625,4763900,-309.5717468261719
1714229917.4980366,4765600,-287.9466857910156
1714229923.2155907,4767000,-290.9424133300781
1714229931.8384588,4769400,-307.3153991699219
1714229936.1136703,4770600,-293.0339050292969
1714229950.543625,4774500,-287.5759582519531
1714229955.6323247,4775900,-290.061279296875
1714230002.6096206,4788300,-274.0627136230469
1714230026.6099386,4794800,-330.49755859375
1714230035.7385564,4797100,-329.4660339355469
1714230074.8933587,4807700,-290.6308288574219
1714230114.1048417,4818200,-314.155517578125
1714230130.6561074,4822800,-358.4660339355469
1714230241.4650745,4852300,-346.536376953125
1714230362.0687714,4884500,-251.09266662597656
1714230413.786715,4898300,-307.1522521972656
1714230522.798896,4927300,-278.0184631347656
1714230542.8049242,4932700,-291.4486083984375
1714230552.2948387,4935200,-327.6136779785156
1714230599.375442,4947800,-338.3274230957031
1714230630.0146961,4955900,-281.8669738769531
1714230653.106819,4962000,-309.295166015625
1714230659.821952,4963900,-306.2362365722656
1714230798.0306814,5000700,-202.669189453125
1714230816.9712214,5005700,-223.5510711669922
1714230852.8156734,5015000,-243.13136291503906
1714230858.404032,5016600,-248.95449829101562
1714230869.565944,5019600,-258.9305114746094
1714230896.8398814,5026900,-273.43267822265625
1714230939.6455386,5038300,-292.15484619140625
1714231032.1264691,5063000,-305.3255615234375
1714231032.7637312,5063200,-298.7052917480469
1714231103.2921808,5082000,-347.896728515625
1714231163.0047033,5098000,-359.08905029296875
1714231220.7302177,5113500,-402.9204406738281
1714231255.4667342,5122800,-503.7387390136719
1714231276.075079,5128300,-370.9930114746094
1714231298.6914423,5134300,-283.6014709472656
1714231450.084987,5175100,-350.50457763671875
1714231467.5410779,5179900,-312.3260803222656
1714231470.6938252,5180700,-307.0888366699219
1714231526.1809049,5195500,-429.38873291015625
1714231543.712901,5200200,-355.70159912109375
1714231567.7452924,5206800,-301.1877746582031
1714231630.8681364,5223800,-288.31292724609375
1714231651.8171952,5229300,-245.45863342285156
1714231674.704495,5235400,-268.2476501464844
1714231687.1268208,5238800,-286.86016845703125
1714231733.96516,5251100,-265.544189453125
1714231740.291907,5252900,-262.81109619140625
1714231798.3036902,5268300,-230.9648895263672
1714231843.2420163,5280300,-248.22080993652344
1714231881.9101877,5290700,-345.4693298339844
1714231894.72071,5294000,-314.14398193359375
1714231918.2345285,5300400,-266.7615661621094
1714231921.978605,5301400,-268.9903869628906
1714231951.759568,5309300,-251.092041015625
1714231957.2714193,5310800,-230.6739044189453
1714232067.7321622,5340200,-230.35853576660156
1714232070.7815418,5341000,-236.28663635253906
1714232092.4841168,5346900,-218.13023376464844
1714232098.0960503,5348300,-227.16909790039062
1714232180.8591657,5370700,-350.43853759765625
1714232183.6539857,5371400,-358.0342102050781
1714232184.877953,5371800,-356.4378356933594
1714232186.6827857,5372200,-364.0760803222656
1714232239.665097,5386300,-258.3860168457031
1714232251.7434924,5389600,-240.62588500976562
1714232255.8969414,5390700,-234.90440368652344
1714232318.4232156,5407300,-315.3377380371094
1714232323.6668277,5408800,-282.1373596191406
1714232331.3591435,5410900,-251.90768432617188
1714232337.1849174,5412400,-240.89845275878906
1714232381.2063959,5424200,-308.4821472167969
1714232465.4861252,5446700,-305.39581298828125
1714232525.3014328,5462600,-304.52081298828125
1714232533.3619614,5464800,-316.39788818359375
1714232550.1784601,5469200,-321.6139831542969
1714232560.7454646,5472000,-288.5440368652344
1714232593.1024,5480800,-252.2235565185547
1714232641.9552577,5493800,-220.60870361328125
1714232658.9914663,5498300,-238.5029754638672
1714232737.4098372,5519400,-286.0859069824219
1714232777.2698638,5530000,-296.4205322265625
1714232778.143423,5530300,-297.9874267578125
1714232787.3136485,5532900,-325.49285888671875
1714232799.4825861,5536000,-316.96923828125
1714232865.9238713,5553900,-378.7211608886719
1714232868.0651896,5554400,-370.59912109375
1714232871.2122743,5555200,-363.5205383300781
1714232932.0593824,5571400,-267.10943603515625
1714232951.654946,5576700,-262.7200927734375
1714233026.7938662,5596700,-318.81640625
1714233074.284325,5609200,-361.868896484375
1714233153.929608,5630500,-385.73199462890625
1714233165.79513,5633800,-391.52685546875
1714233181.8096879,5638000,-409.0083312988281
1714233201.572687,5643300,-314.36260986328125
1714233229.2963336,5650800,-252.8123779296875
1714233234.9458966,5652200,-263.2091979980469
1714233237.1146986,5652900,-264.8955078125
1714233267.0302227,5660900,-253.4659881591797
1714233334.1286232,5678800,-351.442138671875
1714233346.847028,5682100,-303.5954284667969
1714233414.060137,5700000,-264.14202880859375
1714233526.2053866,5730000,-249.2020263671875
1714233528.1295383,5730600,-250.0297088623047
1714233595.98955,5748500,-264.819091796875
1714233699.7724996,5776100,-340.2569274902344
1714233900.1211693,5829600,-278.8285827636719
1714233919.2509503,5834700,-293.1874694824219
1714233954.720018,5844100,-304.00469970703125
1714233998.191942,5855700,-330.4289245605469
1714234019.3106039,5861200,-290.0303039550781
1714234030.7010517,5864200,-281.4651794433594
1714234060.205129,5872000,-275.0819091796875
1714234069.8966165,5874700,-286.7546691894531
1714234076.528433,5876400,-296.5221862792969
1714234085.5286613,5878900,-288.9842834472656
1714234170.192645,5901500,-263.189208984375
1714234176.561462,5903100,-258.0260925292969
1714234178.529646,5903700,-252.22377014160156
1714234264.190495,5926500,-235.14686584472656
1714234282.2137387,5931200,-241.946044921875
1714234327.5031984,5943300,-278.41912841796875
1714234399.349574,5962500,-317.3918762207031
1714234405.4853783,5964100,-334.94366455078125
1714234416.79751,5967100,-322.80499267578125
1714234441.5849457,5973800,-335.8857421875
1714234447.2746975,5975200,-351.68951416015625
1714234572.6438806,6008700,-250.4267578125
1714234608.1011472,6018000,-250.57789611816406
1714234609.9316564,6018600,-262.41595458984375
1714234617.7746067,6020800,-269.2961730957031
1714234651.1918554,6029800,-296.9521789550781
1714234717.575013,6047600,-237.66561889648438
1714234727.9554238,6050400,-226.49990844726562
1714234762.7104876,6059700,-215.03475952148438
1714234791.113423,6067200,-223.46914672851562
1714234961.2145348,6112300,-236.21420288085938
1714234992.151715,6120600,-207.066162109375
1714235018.8169398,6127700,-188.7129669189453
1714235055.0751555,6137400,-209.1631622314453
1714235059.475138,6138600,-212.1363525390625
1714235079.1333838,6143900,-231.17849731445312
1714235115.5997562,6153500,-212.86917114257812
1714235170.0750885,6168100,-218.98684692382812
1714235341.8009856,6214000,-210.5481414794922
1714235371.571178,6222000,-196.78631591796875
1714235481.933395,6251700,-246.14964294433594
1714235493.6559708,6254800,-249.9877166748047
1714235496.7411199,6255600,-242.83251953125
1714235616.7732425,6287500,-230.90821838378906
1714235673.0223854,6302500,-224.3258514404297
1714235746.6953351,6322100,-232.8594207763672
1714235798.3978648,6335900,-252.6663360595703
1714235824.8555171,6342900,-216.6138153076172
1714235825.7756128,6343000,-215.51832580566406
1714235857.3718147,6351400,-210.2010040283203
1714235917.0999188,6367200,-195.35362243652344
1714235957.8908865,6378200,-236.75439453125
1714235989.5029418,6386600,-256.4946594238281
1714236035.634999,6398900,-253.13284301757812
1714236077.1243348,6409900,-236.86705017089844
1714236105.0738428,6417400,-272.1810302734375
1714236124.3253667,6422600,-238.06016540527344
1714236231.6164331,6451200,-251.13214111328125
1714236235.4208646,6452200,-263.41082763671875
1714236236.035309,6452400,-262.68389892578125
1714236297.2095156,6468800,-250.9679412841797
