Wall time,Step,Value
1715590792.960011,8068000,-575.3770751953125
1715590811.3597596,8086400,-560.9556274414062
1715590826.0088134,8103200,-539.3245239257812
1715590839.6837497,8116000,-536.666748046875
1715590857.198605,8135200,-562.4541625976562
1715590872.5144355,8148800,-568.6273803710938
1715590926.3184533,8205600,-609.7700805664062
1715590942.634017,8221600,-612.0254516601562
1715590946.733804,8227200,-567.5940551757812
1715591034.7517815,8317600,-595.8711547851562
1715591036.6818275,8320000,-585.0282592773438
1715591053.558809,8336800,-628.5591430664062
1715591056.5523767,8340800,-617.5564575195312
1715591097.5715272,8384000,-622.4781494140625
1715591105.748346,8392000,-596.1612548828125
1715591107.9086657,8395200,-681.5884399414062
1715591132.954956,8418400,-602.1104125976562
1715591156.7275658,8444000,-654.1325073242188
1715591157.2806284,8444800,-648.1254272460938
1715591194.1822815,8479200,-611.882568359375
1715591202.7274806,8486400,-609.7677612304688
1715591215.4464712,8500000,-628.1337890625
1715591219.6497855,8504000,-601.7167358398438
1715591226.0481515,8511200,-553.2476196289062
1715591238.0646758,8524000,-621.4296264648438
1715591252.3562694,8537600,-623.6010131835938
1715591283.1271968,8569600,-594.260498046875
1715591311.9126105,8599200,-579.5463256835938
1715591317.385802,8606400,-575.8636474609375
1715591317.9237602,8607200,-582.9631958007812
1715591335.6001222,8624800,-578.3922729492188
1715591341.834855,8630400,-560.5916748046875
1715591363.1881547,8652800,-541.4432373046875
1715591371.4280365,8660800,-552.3510131835938
1715591374.4041166,8664800,-553.577392578125
1715591383.294435,8673600,-567.525146484375
1715591390.0346627,8680800,-573.8446044921875
1715591401.6739025,8692000,-596.0576171875
1715591431.5034223,8722400,-630.6048583984375
1715591433.3568873,8724800,-603.305419921875
1715591459.885813,8752000,-584.2401733398438
1715591463.0511909,8755200,-587.0274658203125
1715591481.844495,8773600,-517.1160888671875
1715591485.3319328,8778400,-568.3765258789062
1715591486.6533043,8780000,-586.3678588867188
1715591517.5655105,8812000,-552.9322509765625
1715591523.5210264,8816800,-547.3890380859375
1715591533.4637346,8827200,-569.9908447265625
1715591536.4489324,8831200,-573.8515625
1715591586.4545388,8882400,-554.004150390625
1715591602.7595057,8897600,-543.0517578125
1715591608.0904598,8904800,-520.4251098632812
1715591623.1249177,8919200,-542.7601318359375
1715591644.2576568,8940800,-531.669189453125
1715591662.5163186,8959200,-558.3930053710938
1715591663.8443587,8960800,-563.4142456054688
1715591664.3902068,8961600,-558.6932373046875
1715591711.5913534,9008800,-522.8073120117188
1715591720.2057996,9018400,-493.605712890625
1715591750.164058,9048800,-594.8760375976562
1715591791.6492913,9089600,-527.6973876953125
1715591836.3890479,9136000,-538.6127319335938
1715591865.0263112,9164800,-556.5540161132812
1715591877.6250455,9178400,-567.7448120117188
1715591894.4098115,9194400,-537.2055053710938
1715591917.5632887,9219200,-536.0230102539062
1715591925.322171,9226400,-521.7321166992188
1715591938.062447,9240000,-554.8240356445312
1715591945.0903516,9246400,-514.0542602539062
1715591952.8711214,9253600,-523.4111938476562
1715591975.935996,9278400,-582.9780883789062
1715592006.5236177,9309600,-565.3788452148438
1715592016.1020162,9319200,-566.7401733398438
1715592025.7532125,9328800,-524.593017578125
1715592034.67463,9337600,-535.65673828125
1715592045.4824219,9348800,-516.4680786132812
1715592046.6075895,9350400,-508.1669006347656
1715592075.7258348,9379200,-537.7985229492188
1715592105.1299636,9408000,-556.0411376953125
1715592126.0035055,9429600,-600.8184204101562
1715592137.3486784,9441600,-529.6966552734375
1715592162.4965332,9465600,-537.2381591796875
1715592194.3721392,9499200,-557.3316040039062
1715592241.4532018,9547200,-531.2061157226562
1715592251.6258972,9557600,-512.1907348632812
1715592252.7551868,9559200,-515.0665283203125
1715592267.9111378,9576000,-538.9463500976562
1715592273.1928208,9580000,-542.5518188476562
1715592283.4807355,9591200,-529.3677978515625
1715592291.583645,9599200,-569.3463134765625
1715592294.6105726,9603200,-599.9562377929688
1715592301.2246559,9608800,-560.9112548828125
1715592314.8468833,9624000,-568.371826171875
1715592324.0841868,9633600,-538.2786865234375
1715592402.0495796,9711200,-546.8534545898438
1715592413.5487561,9723200,-554.5253295898438
1715592422.6582513,9732000,-545.5921630859375
1715592424.8838716,9735200,-570.17578125
1715592437.0301416,9748000,-570.3113403320312
1715592463.8087966,9774400,-556.3521728515625
1715592471.4927332,9781600,-551.3599853515625
1715592521.0436194,9832800,-581.6387329101562
1715592522.7010226,9835200,-605.6692504882812
1715592534.5481734,9848000,-551.1075439453125
1715592602.477889,9917600,-548.9402465820312
1715592608.0315595,9924800,-521.6851196289062
1715592633.611583,9949600,-563.6729736328125
1715592651.2982676,9967200,-558.950927734375
1715592667.028956,9984800,-573.9017944335938
1715592717.787458,10036800,-563.9367065429688
1715592724.8043566,10043200,-577.9617309570312
1715592757.378646,10077600,-593.0089721679688
1715592781.922507,10100800,-580.2034301757812
1715592815.8717449,10137600,-574.7788696289062
1715592837.1262255,10160000,-577.376953125
1715592883.4797964,10207200,-571.1941528320312
1715592895.5496724,10220000,-530.2557983398438
1715592919.6239226,10244800,-549.2447509765625
1715592942.4541695,10268000,-541.5021362304688
1715592962.1913948,10288000,-568.7388305664062
1715592965.2021363,10292000,-547.2089233398438
1715592975.142861,10302400,-634.4127197265625
1715592991.473631,10317600,-600.07568359375
1715593024.3688183,10352000,-590.0635375976562
1715593041.348945,10368000,-603.9725341796875
1715593085.1838965,10414400,-549.950927734375
1715593097.7146597,10428000,-532.8663940429688
1715593119.698501,10449600,-548.637939453125
1715593121.235723,10450400,-543.4337768554688
1715593126.155938,10456800,-530.2900390625
1715593135.33391,10466400,-508.0721130371094
1715593144.837511,10476000,-518.9149169921875
1715593156.0706997,10488000,-496.5118408203125
1715593159.459956,10491200,-490.42022705078125
1715593173.2983532,10504800,-526.9009399414062
1715593201.928083,10533600,-550.3884887695312
1715593213.2432458,10545600,-530.6651000976562
1715593221.3616462,10553600,-544.8881225585938
1715593223.2277899,10556000,-543.9105834960938
1715593232.5742047,10565600,-570.2501831054688
1715593233.140806,10566400,-573.4424438476562
1715593235.6245673,10569600,-590.499755859375
1715593257.4458807,10592000,-518.3645629882812
1715593316.8859463,10651200,-529.715087890625
1715593345.9684289,10680000,-547.023681640625
1715593387.3699224,10722400,-552.070068359375
1715593392.096267,10725600,-582.424560546875
1715593406.281708,10741600,-547.4651489257812
1715593445.2470436,10780800,-579.596923828125
1715593467.3682432,10804000,-608.2005004882812
1715593501.8257053,10837600,-534.5311889648438
1715593542.9885645,10878400,-528.7351684570312
1715593554.455574,10890400,-593.0142211914062
1715593561.754549,10896800,-554.248779296875
1715593565.307299,10901600,-565.824951171875
1715593607.150217,10944000,-555.4879150390625
1715593610.2998772,10946400,-549.2274169921875
1715593621.4976118,10956800,-562.7339477539062
1715593642.432118,10978400,-542.6263427734375
1715593662.2290902,10998400,-532.4609985351562
1715593666.597356,11004000,-513.9703369140625
1715593684.3162482,11021600,-539.8362426757812
1715593711.685015,11048800,-556.858642578125
1715593737.457727,11076800,-605.5025024414062
1715593755.6127887,11095200,-567.4690551757812
1715593767.7230973,11108000,-561.0230712890625
1715593809.8073285,11150400,-552.3670654296875
1715593824.9386113,11166400,-542.3314208984375
1715593826.8189855,11168800,-568.481201171875
1715593834.5266666,11176000,-552.156005859375
1715593835.086549,11176800,-559.5216674804688
1715593839.824879,11181600,-566.0548706054688
1715593855.0143213,11197600,-566.3015747070312
1715593856.153625,11199200,-557.856201171875
1715593922.180891,11264800,-586.9298095703125
1715593985.0265386,11329600,-581.5451049804688
1715594032.5359793,11377600,-575.1652221679688
1715594036.095914,11382400,-558.7974243164062
1715594054.4458241,11400800,-544.8828125
1715594083.2430387,11430400,-556.38037109375
1715594083.7857006,11431200,-551.919677734375
1715594087.5507753,11436000,-539.839111328125
1715594094.9864895,11443200,-534.078369140625
1715594107.6348228,11456800,-527.5885620117188
1715594116.8989835,11466400,-515.7081298828125
1715594122.786595,11471200,-492.608154296875
1715594167.336737,11518400,-532.1998901367188
1715594207.0621552,11558400,-525.2946166992188
1715594245.2909482,11596000,-584.174072265625
1715594274.5258784,11624800,-529.927734375
1715594293.8673542,11644000,-612.5532836914062
1715594295.5413349,11646400,-584.9103393554688
1715594355.0370576,11706400,-513.2481689453125
1715594359.903908,11711200,-567.8773193359375
1715594383.8369157,11735200,-577.3548583984375
1715594391.5992792,11742400,-537.9421997070312
1715594394.0825698,11745600,-542.1173706054688
1715594397.7212627,11750400,-541.8128662109375
1715594445.404623,11797600,-555.4514770507812
1715594472.9268756,11824000,-518.8869018554688
1715594473.495256,11824800,-511.8627624511719
1715594479.675295,11831200,-520.5075073242188
1715594483.0599174,11834400,-510.3997497558594
1715594495.8172915,11848000,-595.1348876953125
1715594501.6949604,11852800,-565.5430297851562
1715594525.041791,11877600,-542.9111328125
1715594545.6736684,11899200,-469.9960021972656
1715594561.6474383,11914400,-524.4996337890625
1715594585.8033764,11940800,-527.738037109375
1715594586.3714533,11941600,-536.1256103515625
1715594605.1504302,11960800,-519.76904296875
1715594664.1627948,12022400,-514.6028442382812
1715594713.020174,12072800,-581.865234375
1715594744.8625324,12106400,-588.2493286132812
1715594747.3492863,12109600,-575.3948364257812
1715594783.0355892,12144800,-558.0849609375
1715594796.9182436,12160000,-549.50732421875
1715594825.8947005,12189600,-533.4959106445312
1715594849.8870714,12213600,-533.1002807617188
1715594854.9277437,12219200,-523.8699951171875
1715594894.8882673,12260000,-542.9725952148438
1715594907.1192374,12273600,-677.689208984375
1715594912.8948586,12278400,-697.1766967773438
1715594971.352321,12338400,-572.0545043945312
1715594974.8912075,12343200,-565.5394287109375
1715594996.3139787,12365600,-575.7220458984375
1715595010.0630503,12379200,-541.9434814453125
1715595012.307527,12380800,-530.6842041015625
1715595035.9951227,12406400,-538.0038452148438
1715595061.6288204,12431200,-590.6604614257812
1715595106.892285,12478400,-546.0812377929688
1715595115.7534387,12487200,-570.832275390625
1715595218.086236,12592800,-514.0969848632812
1715595236.9012454,12612000,-584.0772705078125
1715595244.4334733,12619200,-565.1324462890625
1715595249.4051645,12624000,-530.67578125
1715595284.7386312,12660800,-580.3284301757812
1715595286.3532114,12663200,-549.0100708007812
1715595302.3071163,12678400,-591.90185546875
1715595316.067841,12693600,-572.7658081054688
1715595405.1059773,12784000,-565.4755859375
1715595412.2234542,12790400,-576.491943359375
1715595415.7519922,12795200,-554.5625
1715595465.3549285,12845600,-555.3621826171875
1715595495.6817877,12876800,-542.0502319335938
1715595513.0172002,12893600,-579.6926879882812
1715595557.6955347,12940800,-558.1458740234375
1715595567.5303595,12951200,-512.5269165039062
1715595575.8614404,12959200,-514.8952026367188
1715595579.6935318,12962400,-522.4298706054688
1715595615.6613972,13000000,-560.7345581054688
1715595672.8559625,13057600,-512.091064453125
1715595690.136262,13075200,-496.3968505859375
1715595704.0344055,13088800,-509.6877746582031
1715595719.9428985,13104800,-554.1339111328125
1715595741.1939933,13125600,-517.4610595703125
1715595766.2982295,13152800,-528.263916015625
1715595774.0145242,13160000,-539.6901245117188
1715595816.8078227,13204800,-507.22564697265625
1715595858.033157,13248000,-570.4537963867188
1715595879.4233587,13268800,-545.8180541992188
1715595883.4262843,13272800,-529.6347045898438
