id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
e821ba17-c605-4026-b5a0-4984ba6f9f71,AUV Path learning,training the PPO model,,2024-05-01 10:08:00,3651.786053180695,0.0172359677616715,0.009832654236904,"AMD Ryzen 7 5800H with Radeon Graphics/1 device(s), TDP:45.0",NVIDIA GeForce GTX 1650 1 device(s),Windows,SA/Mecca Region,0
97897bb6-3763-4758-b12e-37079673dab9,AUV Path learning,training the PPO model,N/A,2024-05-01 11:47:48,2769.4033365249634,0.012683056791395073,0.007235341456957521,"AMD Ryzen 7 5800H with Radeon Graphics/1 device(s), TDP:45.0",NVIDIA GeForce GTX 1650 1 device(s),Windows,SA/Mecca Region,0
