id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
b1d2a67c-ac88-4d64-b7c9-0dae4a41062b,AUV Path learning,training the PPO model,,2024-05-03 19:56:58,62.63224244117737,0.00021061043158,0.0001201475647347,"AMD Ryzen 7 5800H with Radeon Graphics/1 device(s), TDP:45.0",NVIDIA GeForce GTX 1650 1 device(s),Windows,SA/Mecca Region,0
d875fb87-e065-4e97-96a9-e249f3c63f1c,AUV Path learning,training the PPO model,N/A,2024-05-03 20:02:04,230.3990559577942,0.0009651961724610203,0.0005506183560923556,"AMD Ryzen 7 5800H with Radeon Graphics/1 device(s), TDP:45.0",NVIDIA GeForce GTX 1650 1 device(s),Windows,SA/Mecca Region,0
