Wall time,Step,Value
1713980260.348079,3337600,-1516.8641357421875
1713980266.9050648,3340400,-1507.9090576171875
1713980345.6400099,3372900,-1559.6007080078125
1713980347.8935142,3373800,-1591.136962890625
1713980351.0206647,3375000,-1589.875732421875
1713980355.3763525,3376900,-1594.1866455078125
1713980359.7405653,3378600,-1620.3463134765625
1713980373.005583,3384000,-1580.0609130859375
1713980375.8336582,3385200,-1591.4783935546875
1713980381.8704224,3387700,-1605.4346923828125
1713980390.7542446,3391400,-1610.7891845703125
1713980416.0656633,3401800,-1702.4620361328125
1713980420.7976837,3403700,-1707.3382568359375
1713980446.334198,3414200,-1704.29931640625
1713980499.7926357,3436300,-1609.1954345703125
1713980504.793988,3438400,-1574.248046875
1713980518.0975451,3443900,-1590.212646484375
1713980539.457264,3452600,-1593.4617919921875
1713980557.469368,3460000,-1759.00244140625
1713980601.8211699,3478400,-1619.9019775390625
1713980735.7102294,3533400,-1564.434326171875
1713980741.0880337,3535500,-1588.4066162109375
1713980742.7886994,3536300,-1598.155029296875
1713980746.4522316,3537800,-1640.49658203125
1713980772.1752427,3548400,-1591.3798828125
1713980794.160136,3557400,-1836.2020263671875
1713980842.3578246,3577200,-2064.283203125
1713980843.8765733,3577900,-2037.7047119140625
1713980861.4701176,3585000,-2129.237548828125
1713980886.5785432,3595400,-2124.97412109375
1713980890.921057,3597100,-2056.666259765625
1713980906.9846792,3603800,-1955.4012451171875
1713980957.6326058,3624700,-1944.453369140625
1713980964.9448075,3627600,-1865.2264404296875
1713981050.9517775,3663000,-1408.5465087890625
1713981058.2100708,3666000,-1451.5565185546875
1713981062.5245225,3667900,-1424.722900390625
1713981084.1945646,3676800,-1439.942138671875
1713981096.9691625,3682000,-1418.4805908203125
1713981104.3882165,3685100,-1432.4676513671875
1713981118.0078306,3690800,-1545.6158447265625
1713981181.790869,3717000,-1532.625244140625
1713981189.5697742,3720300,-1573.9293212890625
1713981251.2289302,3745600,-1832.212646484375
1713981259.5102286,3749000,-1755.622802734375
1713981327.0695207,3776500,-1677.939697265625
1713981354.146704,3787700,-1785.7579345703125
1713981433.852811,3819300,-1856.396484375
1713981448.388695,3824800,-1937.16357421875
1713981499.2301521,3844000,-1515.03271484375
1713981503.3963673,3845600,-1494.613525390625
1713981506.2122211,3846700,-1485.34375
1713981552.5256238,3864300,-1679.617919921875
1713981567.987524,3870100,-1792.6529541015625
1713981573.2621024,3872100,-1862.589111328125
1713981605.8252084,3884100,-1615.7666015625
1713981643.6978524,3898200,-1737.7479248046875
1713981650.1972487,3900600,-1729.327880859375
1713981686.9635687,3914200,-1670.400146484375
1713981712.632384,3923800,-1912.68017578125
1713981728.4368598,3929700,-1731.36474609375
1713981731.2890108,3930800,-1667.4378662109375
1713981837.6157863,3970300,-1571.44384765625
1713981845.3277678,3973100,-1639.15625
1713981858.3354292,3978200,-1594.304443359375
1713981884.3551638,3987900,-1484.10791015625
1713981892.5920165,3991000,-1512.94580078125
1713981893.7702568,3991500,-1491.9337158203125
1713981920.9371958,4002100,-1456.9454345703125
1713981990.7173493,4029700,-1330.2537841796875
1713982043.493133,4050100,-1530.6629638671875
1713982083.0312243,4064800,-1262.565185546875
1713982087.386375,4066400,-1283.1138916015625
1713982088.596252,4066800,-1269.17333984375
1713982097.944425,4070100,-1268.5972900390625
1713982103.545471,4072100,-1251.9945068359375
1713982122.5115337,4079400,-1358.9490966796875
1713982188.4730408,4104100,-1329.7677001953125
1713982211.3415115,4112900,-1452.0333251953125
1713982241.9899259,4124500,-1541.702392578125
1713982248.9428256,4127200,-1585.188720703125
1713982267.2814775,4134200,-1415.35986328125
1713982285.315628,4141000,-1284.877197265625
1713982306.6931956,4149200,-1348.39404296875
1713982319.583288,4154000,-1410.5721435546875
1713982323.6046104,4155600,-1459.6318359375
1713982406.4454613,4187200,-1495.8470458984375
1713982444.5299096,4201400,-1402.077880859375
1713982477.2999332,4213500,-1316.43212890625
1713982508.4207525,4224500,-1423.2763671875
1713982534.9728053,4234000,-1374.7646484375
1713982563.6708314,4245100,-1473.682373046875
1713982567.9507635,4246900,-1434.1490478515625
1713982622.5771298,4267900,-1374.557373046875
1713982699.575268,4296500,-1274.756591796875
1713982703.9740152,4298200,-1263.97705078125
1713982714.4653888,4302100,-1220.5059814453125
1713982782.9353406,4327900,-1255.7083740234375
1713982847.6025517,4351900,-1322.6783447265625
1713982856.9535103,4355400,-1333.90576171875
1713982871.574234,4360800,-1338.941162109375
1713982880.1906688,4364000,-1301.4461669921875
1713982899.7574267,4371200,-1258.4154052734375
1713982906.933891,4373900,-1330.82275390625
1713982908.0898519,4374300,-1337.0159912109375
1713982925.0122921,4380600,-1329.871337890625
1713982970.5665436,4398100,-1193.0936279296875
1713982973.6978714,4399400,-1151.5487060546875
1713982994.4666026,4407400,-1153.671630859375
1713982995.5421598,4407800,-1153.9013671875
1713983004.6840801,4411400,-1243.111328125
1713983027.3989773,4420100,-1318.054931640625
1713983029.0106823,4420800,-1303.60791015625
1713983040.5584104,4425200,-1264.9659423828125
1713983054.7384706,4430500,-1281.35546875
1713983127.920009,4458600,-1295.7200927734375
1713983143.6863542,4464600,-1330.284423828125
1713983185.0064006,4480300,-1218.998779296875
1713983188.539883,4481700,-1259.6912841796875
1713983225.887276,4496500,-1296.2623291015625
1713983263.4813726,4510500,-1355.3763427734375
1713983315.8605325,4531100,-1331.00146484375
1713983318.3706846,4532000,-1325.3656005859375
1713983332.3579788,4537300,-1373.9945068359375
1713983367.7426288,4550800,-1327.0809326171875
1713983377.0756054,4554400,-1429.080078125
1713983407.3608723,4565900,-1671.18408203125
1713983455.2567544,4584000,-1349.314697265625
1713983505.383123,4603400,-1362.1016845703125
1713983520.576385,4609100,-1356.2857666015625
1713983541.33453,4617000,-1268.3902587890625
1713983550.4319074,4620600,-1237.5145263671875
1713983578.9819224,4631900,-1280.456787109375
1713983583.3158438,4633500,-1212.7183837890625
1713983603.0992842,4641400,-1178.008544921875
1713983625.3375368,4650000,-1273.294921875
1713983801.8698375,4719900,-1698.189697265625
1713983812.8448415,4724200,-1669.696533203125
1713983827.9154024,4730200,-1603.78515625
1713983833.003175,4732200,-1535.7177734375
1713983862.5533047,4743800,-1582.549072265625
1713983876.5987608,4749000,-1647.5911865234375
1713983892.2613664,4755000,-1548.5650634765625
1713983901.569153,4758600,-1513.55224609375
1713983915.0763948,4763900,-1531.2479248046875
1713983919.8344777,4765600,-1548.8016357421875
1713983923.448851,4767000,-1571.186279296875
1713983929.249102,4769400,-1534.6944580078125
1713983932.6170325,4770600,-1511.806884765625
1713983942.570094,4774500,-1584.50439453125
1713983945.878234,4775900,-1612.4295654296875
1713983977.7383163,4788300,-1542.529296875
1713983994.3449283,4794800,-1452.36669921875
1713984000.3728626,4797100,-1435.470703125
1713984027.2313688,4807700,-1626.52197265625
1713984054.3200927,4818200,-1617.87548828125
1713984065.8685985,4822800,-1569.7840576171875
1713984141.3213654,4852300,-1817.235107421875
1713984224.9285164,4884500,-1552.828857421875
1713984260.3784504,4898300,-1617.17333984375
1713984334.6906648,4927300,-1347.6182861328125
1713984349.2631278,4932700,-1402.1632080078125
1713984355.323187,4935200,-1412.75537109375
1713984395.4590635,4947800,-1570.64404296875
1713984417.452524,4955900,-1510.4940185546875
1713984432.402337,4962000,-1444.9747314453125
1713984436.6641564,4963900,-1428.4715576171875
1713984524.9675195,5000700,-1527.4920654296875
1713984536.7940984,5005700,-1543.8055419921875
1713984558.9748237,5015000,-1818.00390625
1713984562.6876483,5016600,-1818.7943115234375
1713984569.8070364,5019600,-1697.4356689453125
1713984594.2149398,5026900,-1689.3409423828125
1713984626.3383176,5038300,-1502.03173828125
1713984695.067479,5063000,-1346.9796142578125
1713984695.4765253,5063200,-1342.8846435546875
1713984747.6385946,5082000,-1224.5262451171875
