id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
9aacbeff-81e7-4fb3-93db-ffb9c7541efa,AUV Path learning,training the PPO model,,2024-04-27 21:35:07,52.89565134048462,0.0001725947079871,9.846062084955978e-05,"AMD Ryzen 7 5800H with Radeon Graphics/1 device(s), TDP:45.0",NVIDIA GeForce GTX 1650 1 device(s),Windows,SA/Mecca Region,0
3e36d8c5-eee7-4b9d-928c-868a202d0a08,AUV Path learning,training the PPO model,N/A,2024-04-27 21:36:31,23282.29490184784,0.1093610164800441,0.062387507154420194,"AMD Ryzen 7 5800H with Radeon Graphics/1 device(s), TDP:45.0",NVIDIA GeForce GTX 1650 1 device(s),Windows,SA/Mecca Region,0
