Wall time,Step,Value
1713339711.6543486,57400,-2267.30859375
1713339712.2205846,57500,-2262.95703125
1713339712.829817,57800,-2250.771484375
1713339713.6011915,58000,-2243.404296875
1713339713.7995508,58100,-2246.239990234375
1713339713.9887977,58200,-2235.139892578125
1713339714.1816237,58300,-2234.685791015625
1713339714.3856487,58400,-2238.30419921875
1713339714.9697008,58500,-2232.080078125
1713339715.3797593,58700,-2242.935791015625
1713339715.5631244,58800,-2238.071533203125
1713339716.9544404,59300,-2242.61865234375
1713339717.134922,59400,-2234.951416015625
1713339718.3132846,59800,-2245.3486328125
1713339719.2792323,60100,-2255.024169921875
1713339719.6489882,60300,-2263.159912109375
1713339721.2182658,60900,-2251.257080078125
1713339721.989423,61100,-2253.111328125
1713339723.3134208,61600,-2245.52294921875
1713339724.4999297,62000,-2246.644287109375
1713339724.6894858,62100,-2251.181396484375
1713339725.0515428,62300,-2250.8701171875
1713339728.4970963,63500,-2246.357177734375
1713339730.2592998,64200,-2255.42724609375
1713339730.4638536,64300,-2247.44140625
1713339731.2200398,64500,-2243.31005859375
1713339731.4410646,64600,-2237.89990234375
1713339731.6297424,64700,-2238.345703125
1713339731.813719,64800,-2234.79296875
1713339732.6199813,65000,-2234.664306640625
1713339733.195103,65300,-2226.028564453125
1713339734.3508887,65700,-2217.4970703125
1713339734.5431478,65800,-2215.1572265625
1713339735.712558,66200,-2197.10009765625
1713339736.670581,66500,-2185.92138671875
1713339737.4686613,66900,-2195.8115234375
1713339738.4451723,67200,-2205.340087890625
1713339738.6346104,67300,-2203.447021484375
1713339738.8237374,67400,-2203.471435546875
1713339739.3905737,67500,-2202.451416015625
1713339739.6104662,67600,-2205.30712890625
1713339739.9886193,67800,-2201.142822265625
1713339740.1946173,67900,-2202.61279296875
1713339740.763173,68000,-2193.4443359375
1713339741.3621879,68300,-2182.735595703125
1713339741.5352046,68400,-2179.63134765625
1713339742.103842,68500,-2179.11865234375
1713339742.4814644,68700,-2170.92578125
1713339742.853566,68900,-2170.17724609375
1713339743.4192693,69000,-2174.892822265625
1713339745.162815,69700,-2161.584228515625
1713339746.2190077,70000,-2129.0029296875
1713339747.0124655,70400,-2126.00146484375
1713339748.0339441,70700,-2129.122802734375
1713339748.424862,70900,-2119.032958984375
1713339749.258305,71100,-2114.354248046875
1713339750.6343277,71500,-2119.122802734375
1713339751.5291934,71900,-2119.80419921875
1713339752.5460436,72200,-2110.704345703125
1713339752.766042,72300,-2108.834228515625
1713339752.9614122,72400,-2103.351318359375
1713339753.6350296,72500,-2107.3427734375
1713339755.5578775,73100,-2108.60009765625
1713339757.0582545,73700,-2120.851318359375
1713339757.4440665,73900,-2124.638671875
1713339758.0572388,74000,-2121.777099609375
1713339758.8133404,74400,-2130.590087890625
1713339759.8127623,74700,-2125.57861328125
1713339759.9933276,74800,-2130.7470703125
1713339761.0255685,75100,-2121.66845703125
1713339761.201742,75200,-2124.05419921875
1713339761.3940763,75300,-2125.757080078125
1713339762.1712015,75500,-2130.489990234375
1713339762.5763853,75700,-2127.781494140625
1713339764.195319,76300,-2140.55859375
1713339765.2467387,76600,-2148.67724609375
1713339765.4281378,76700,-2147.30712890625
1713339766.436117,77000,-2139.949951171875
1713339766.627301,77100,-2138.725830078125
1713339766.8670602,77200,-2141.648681640625
1713339767.2610676,77400,-2134.858642578125
1713339767.8559191,77500,-2132.755615234375
1713339769.4844294,78100,-2138.724365234375
1713339770.661292,78500,-2147.528564453125
1713339770.850055,78600,-2142.16845703125
1713339771.2066236,78800,-2141.50146484375
1713339771.978957,79000,-2133.01708984375
1713339772.3767815,79200,-2136.05859375
1713339772.608267,79300,-2132.50146484375
1713339772.8115785,79400,-2135.84716796875
1713339773.4303176,79500,-2133.330078125
1713339773.710936,79600,-2136.912841796875
1713339774.3258784,79900,-2139.914306640625
1713339775.160156,80100,-2137.821533203125
1713339775.612119,80300,-2136.79296875
1713339776.6171272,80600,-2130.94287109375
1713339777.0365179,80800,-2136.75
1713339777.2290742,80900,-2135.82421875
1713339777.8190105,81000,-2144.25439453125
1713339779.4826734,81600,-2142.912841796875
1713339779.6850178,81700,-2146.027099609375
1713339780.0479658,81900,-2146.07275390625
1713339781.044925,82200,-2154.60009765625
1713339782.2424402,82600,-2150.40283203125
1713339782.8351018,82900,-2156.818603515625
1713339783.8574944,83200,-2137.9658203125
1713339784.0732653,83300,-2141.3671875
1713339784.8665125,83500,-2132.222900390625
1713339785.296898,83700,-2133.9599609375
1713339785.7744622,83900,-2130.74853515625
1713339787.2099042,84400,-2129.17724609375
1713339788.2092917,84700,-2136.392822265625
1713339788.567408,84900,-2135.204345703125
1713339793.0247219,86400,-2170.301513671875
1713339794.2513409,86800,-2183.582763671875
1713339795.0403078,87000,-2187.33154296875
1713339795.2319832,87100,-2186.79296875
1713339796.3707848,87500,-2201.77294921875
1713339796.7839613,87700,-2217.224365234375
1713339796.9758763,87800,-2226.448486328125
1713339797.9337778,88100,-2239.698486328125
1713339798.309516,88300,-2236.840087890625
1713339799.0944293,88500,-2244.548583984375
1713339799.677289,88800,-2263.431396484375
1713339800.4258027,89000,-2274.295654296875
1713339800.614791,89100,-2283.138671875
1713339800.9826112,89300,-2283.834228515625
1713339802.1272051,89700,-2289.78857421875
1713339803.293224,90100,-2306.345703125
1713339805.0107195,90800,-2324.861328125
1713339805.2025583,90900,-2323.698486328125
1713339805.7799795,91000,-2325.564208984375
1713339805.9597154,91100,-2330.330078125
1713339806.3405159,91300,-2335.5615234375
1713339807.3100543,91600,-2329.888671875
1713339807.4950473,91700,-2335.281494140625
1713339807.6985285,91800,-2335.64990234375
1713339808.7014787,92100,-2334.781494140625
1713339808.9015245,92200,-2332.107177734375
1713339809.0720801,92300,-2335.67138671875
1713339809.2721272,92400,-2335.914306640625
1713339811.7237048,93200,-2352.755615234375
1713339811.9736025,93300,-2352.2529296875
1713339812.9961421,93600,-2354.762939453125
1713339814.8572335,94300,-2363.221435546875
1713339815.8402758,94600,-2363.27001953125
1713339817.7570379,95400,-2375.3701171875
1713339818.3525412,95500,-2378.145751953125
1713339818.7482915,95700,-2381.07861328125
1713339818.9403589,95800,-2373.96435546875
1713339819.1334963,95900,-2366.7841796875
1713339820.119914,96200,-2366.780029296875
1713339820.3189719,96300,-2370.962890625
1713339821.1083226,96500,-2369.3427734375
1713339821.5438476,96700,-2366.65283203125
1713339822.9282057,97200,-2363.948486328125
1713339823.1102908,97300,-2359.212890625
1713339824.319545,97700,-2352.182861328125
1713339824.5226789,97800,-2348.5
1713339824.7602456,97900,-2344.63427734375
1713339825.4101434,98000,-2340.09423828125
1713339826.1895173,98300,-2335.047119140625
1713339826.4148297,98400,-2335.265625
1713339827.0777466,98500,-2327.7900390625
1713339827.6916142,98800,-2324.36865234375
1713339827.8828406,98900,-2319.787109375
1713339830.2243621,99700,-2319.994384765625
1713339831.449434,100100,-2313.394287109375
1713339831.829188,100300,-2311.030029296875
1713339832.6056178,100500,-2312.837158203125
1713339832.8022316,100600,-2309.417236328125
1713339833.3559327,100900,-2298.937255859375
1713339834.3137715,101200,-2280.780029296875
1713339834.503655,101300,-2279.852783203125
1713339834.6816206,101400,-2274.79296875
1713339835.2601874,101500,-2277.44140625
1713339835.8286853,101800,-2266.34423828125
1713339838.1396785,102600,-2284.28564453125
1713339838.5887082,102800,-2277.340087890625
1713339839.4631171,103000,-2283.702880859375
1713339839.8888745,103200,-2273.94580078125
1713339840.0911856,103300,-2276.5029296875
1713339841.1109986,103600,-2281.17724609375
1713339841.4884758,103800,-2283.532958984375
1713339842.2720015,104000,-2278.15283203125
1713339843.6769953,104500,-2268.895751953125
1713339845.4067402,105200,-2264.7529296875
1713339845.6002743,105300,-2265.678466796875
1713339846.5854414,105600,-2252.219970703125
1713339846.946112,105800,-2252.8857421875
1713339848.865785,106400,-2225.398681640625
1713339849.4915228,106500,-2222.909912109375
1713339849.8777297,106700,-2223.09423828125
1713339850.2395058,106900,-2224.52294921875
1713339851.4794865,107300,-2211.852783203125
1713339852.6386464,107700,-2201.775634765625
1713339853.0066192,107900,-2200.6728515625
1713339854.3415167,108400,-2194.241455078125
1713339854.89762,108500,-2195.167236328125
1713339855.1105387,108600,-2189.29296875
1713339856.7969284,109300,-2203.838623046875
1713339856.987365,109400,-2202.2158203125
1713339858.92196,110000,-2187.068603515625
1713339859.6739807,110400,-2178.951416015625
1713339860.2514455,110500,-2180.127197265625
1713339860.473356,110600,-2181.532958984375
1713339863.1998284,111500,-2184.13134765625
1713339863.596635,111700,-2188.165771484375
1713339864.7648487,112000,-2182.21435546875
1713339866.3064413,112600,-2161.947021484375
1713339866.4931545,112700,-2158.19287109375
1713339867.6505826,113100,-2140.44140625
1713339868.2086973,113400,-2128.63427734375
1713339868.780944,113500,-2130.755615234375
1713339868.9784684,113600,-2126.98291015625
1713339869.5537143,113900,-2126.2685546875
1713339872.8496509,115000,-2115.755615234375
1713339873.4200141,115300,-2109.30859375
1713339874.3945904,115600,-2117.39990234375
1713339874.5859296,115700,-2118.49560546875
1713339874.7601686,115800,-2115.105712890625
1713339875.7211251,116100,-2109.6572265625
1713339875.905806,116200,-2109.742919921875
1713339876.083407,116300,-2111.840087890625
1713339880.1299014,117800,-2116.775634765625
1713339881.0585806,118100,-2119.3671875
1713339881.4146678,118300,-2118.260009765625
1713339881.6039581,118400,-2120.7158203125
1713339882.3606527,118600,-2123.98291015625
1713339882.5418606,118700,-2118.491455078125
1713339883.4778495,119000,-2108.142822265625
1713339884.0739627,119300,-2096.98291015625
1713339884.2646627,119400,-2100.31005859375
1713339885.0629628,119600,-2101.627197265625
1713339885.4416575,119800,-2101.0029296875
1713339886.207568,120000,-2111.648681640625
1713339886.5779457,120200,-2119.108642578125
1713339887.493278,120500,-2110.06005859375
1713339887.891679,120700,-2112.974365234375
1713339888.2639341,120900,-2112.179931640625
1713339889.062561,121100,-2117.949951171875
1713339889.4603305,121300,-2109.639892578125
1713339890.2353208,121500,-2106.86572265625
1713339892.954991,122500,-2111.1943359375
1713339893.6808789,122900,-2115.351318359375
1713339894.8636568,123300,-2117.514404296875
1713339895.03872,123400,-2121.1142578125
1713339895.6183393,123500,-2115.167236328125
1713339896.0193636,123700,-2110.391357421875
1713339897.0058334,124000,-2112.282958984375
1713339897.576541,124300,-2107.85009765625
1713339898.3369117,124500,-2104.588623046875
1713339898.9229248,124800,-2105.61572265625
1713339900.4816844,125400,-2104.712890625
1713339901.267925,125600,-2103.485595703125
1713339901.642691,125800,-2096.661376953125
1713339901.83044,125900,-2096.0029296875
1713339902.8012357,126200,-2101.724365234375
1713339902.9845715,126300,-2103.371337890625
1713339903.1758146,126400,-2104.42724609375
1713339904.119353,126700,-2102.0029296875
1713339906.4005623,127500,-2090.94287109375
1713339907.7989056,128000,-2097.46435546875
1713339908.1692593,128200,-2097.735595703125
1713339909.9249413,128800,-2087.007080078125
1713339911.21972,129200,-2089.43994140625
1713339911.423253,129300,-2093.984375
1713339911.6187959,129400,-2090.46142578125
1713339912.196889,129500,-2093.454345703125
1713339913.8183043,130100,-2081.241455078125
1713339914.380448,130400,-2085.698486328125
1713339916.6062396,131100,-2091.5556640625
1713339916.9686196,131300,-2100.10009765625
1713339917.9351737,131600,-2103.30419921875
1713339918.1251287,131700,-2102.25439453125
1713339919.0884497,132000,-2105.19580078125
1713339919.287087,132100,-2103.17578125
1713339920.689291,132600,-2115.9384765625
1713339920.8671534,132700,-2114.8427734375
1713339921.058885,132800,-2119.048583984375
1713339922.0909278,133100,-2130.744384765625
1713339922.6569695,133400,-2138.564208984375
1713339923.2820687,133500,-2145.65283203125
1713339923.4936194,133600,-2144.239990234375
1713339923.683201,133700,-2145.7158203125
1713339923.8559926,133800,-2149.765625
1713339925.4035723,134400,-2149.911376953125
1713339927.3188422,135000,-2159.419921875
1713339928.8407233,135600,-2146.8486328125
1713339929.9938092,136000,-2138.527099609375
1713339930.416103,136200,-2138.61865234375
1713339931.7396333,136700,-2132.978515625
1713339932.9072914,137100,-2130.530029296875
1713339934.6001654,137800,-2122.298583984375
1713339935.3339696,138000,-2124.011474609375
1713339935.9180708,138300,-2105.32275390625
1713339936.6452382,138500,-2097.007080078125
1713339936.8478959,138600,-2093.411376953125
1713339937.3850484,138900,-2096.861328125
1713339937.947923,139000,-2097.44580078125
1713339938.3332393,139200,-2093.22705078125
1713339938.5210605,139300,-2084.625732421875
1713339939.4362848,139600,-2073.032958984375
1713339943.6667287,141300,-2038.545654296875
1713339943.8359132,141400,-2038.5443115234375
1713339944.3716328,141500,-2034.719970703125
1713339944.5818632,141600,-2038.1300048828125
1713339945.6994767,142000,-2036.472900390625
1713339946.267737,142300,-2027.2857666015625
1713339947.3833115,142700,-2016.74853515625
1713339947.5538118,142800,-2014.4757080078125
1713339947.7377915,142900,-2012.4300537109375
1713339948.822448,143300,-2010.6885986328125
1713339948.9976676,143400,-2008.5714111328125
1713339949.5570173,143500,-2005.894287109375
1713339949.9517264,143700,-2004.4014892578125
1713339950.3057005,143900,-1999.530029296875
1713339951.0595024,144100,-1996.201416015625
1713339951.4180195,144300,-1991.7843017578125
1713339953.685928,145100,-1975.9014892578125
1713339954.9842281,145600,-1982.0428466796875
1713339955.1700733,145700,-1987.3028564453125
1713339957.6384218,146600,-1999.392822265625
1713339957.8152084,146700,-2000.3328857421875
1713339960.6032827,147800,-2029.0228271484375
1713339961.8875864,148300,-2040.52001953125
1713339962.8095424,148600,-2048.3486328125
1713339962.9871702,148700,-2040.34423828125
1713339963.9508836,149000,-2044.6671142578125
1713339964.2976372,149200,-2049.70703125
1713339964.4838188,149300,-2057.412841796875
1713339966.71873,150100,-2069.24853515625
1713339966.8852413,150200,-2072.187255859375
1713339967.0653765,150300,-2071.678466796875
1713339967.2412946,150400,-2069.49853515625
1713339968.1806166,150700,-2078.544189453125
1713339968.5499277,150900,-2089.832763671875
1713339969.1053329,151000,-2092.734375
1713339969.3317864,151100,-2099.22998046875
1713339971.1681635,151900,-2112.9072265625
1713339972.5143626,152400,-2116.478515625
1713339973.0648441,152500,-2114.312744140625
1713339973.6400306,152800,-2113.628662109375
1713339975.672652,153500,-2111.57421875
1713339976.068384,153700,-2118.274169921875
1713339978.6689053,154700,-2121.38427734375
1713339980.002327,155200,-2126.83154296875
1713339980.1817474,155300,-2124.448486328125
1713339980.9146101,155500,-2122.742919921875
1713339981.1107812,155600,-2123.377197265625
1713339982.6116638,156200,-2118.454345703125
1713339982.7887607,156300,-2116.088623046875
1713339984.2710686,156900,-2120.35009765625
1713339984.8376532,157000,-2116.1328125
1713339986.8961093,157900,-2108.104248046875
1713339988.030191,158300,-2108.937255859375
1713339988.7706044,158500,-2107.82275390625
1713339989.5001595,158900,-2105.429931640625
1713339991.8657737,159800,-2095.968505859375
1713339992.6074126,160000,-2096.79296875
1713339993.1976585,160300,-2092.52001953125
1713339993.9465404,160500,-2090.857177734375
1713339994.15169,160600,-2089.492919921875
1713339995.4836695,161100,-2070.411376953125
1713339996.0218894,161400,-2068.219970703125
1713339997.3518844,161900,-2061.300048828125
1713339998.1173003,162100,-2065.204345703125
1713339999.2019594,162500,-2070.664306640625
1713339999.5895228,162700,-2067.919921875
1713339999.762651,162800,-2074.462890625
1713339999.951631,162900,-2078.6201171875
1713340000.697616,163100,-2071.067138671875
1713340001.0838487,163300,-2063.834228515625
1713340002.4183924,163800,-2063.34423828125
1713340003.3765485,164100,-2062.63720703125
1713340003.7473104,164300,-2065.832763671875
1713340004.6751099,164600,-2068.5029296875
1713340005.2266748,164900,-2077.90869140625
1713340006.3840077,165300,-2074.6884765625
1713340007.2989626,165600,-2078.25439453125
1713340008.3962872,166000,-2072.67724609375
1713340008.597568,166100,-2072.0
1713340008.789862,166200,-2072.67578125
1713340010.4449136,166900,-2064.32861328125
1713340011.1944807,167100,-2061.742919921875
1713340011.5508423,167300,-2056.21435546875
1713340012.4952161,167600,-2049.44287109375
1713340012.6835957,167700,-2045.8056640625
1713340014.1834316,168300,-2054.61279296875
1713340014.3834655,168400,-2055.82421875
1713340015.510256,168800,-2062.72705078125
1713340016.638254,169200,-2077.760009765625
1713340017.5600903,169500,-2068.888671875
1713340017.775322,169600,-2067.16845703125
1713340017.947247,169700,-2072.6943359375
1713340018.1281846,169800,-2075.877197265625
1713340018.9545221,170000,-2084.025634765625
1713340019.4772823,170300,-2091.702880859375
1713340021.5346334,171000,-2113.854248046875
1713340021.7446723,171100,-2113.00146484375
1713340023.0778322,171600,-2105.507080078125
1713340023.4501264,171800,-2098.8271484375
1713340023.6111763,171900,-2106.224365234375
1713340024.174878,172000,-2110.0771484375
1713340026.2337663,172900,-2103.261474609375
1713340027.3664618,173300,-2107.812744140625
1713340027.5442379,173400,-2105.644287109375
1713340028.0779712,173500,-2106.238525390625
1713340028.2947154,173600,-2105.66845703125
1713340028.651654,173800,-2096.648681640625
1713340029.9502149,174300,-2095.334228515625
1713340030.1421711,174400,-2096.79296875
1713340030.8957064,174600,-2102.9228515625
1713340031.0749435,174700,-2100.5927734375
1713340031.2641947,174800,-2105.277099609375
1713340032.2141197,175100,-2103.128662109375
1713340032.5913937,175300,-2117.008544921875
1713340032.7607539,175400,-2121.052978515625
1713340033.3284836,175500,-2129.4013671875
1713340035.3994985,176400,-2142.13720703125
1713340036.3436913,176700,-2141.66845703125
1713340038.7595332,177600,-2154.0986328125
1713340040.250102,178200,-2157.19580078125
1713340040.4337344,178300,-2157.661376953125
1713340041.9267404,178900,-2172.967041015625
1713340042.4809604,179000,-2172.489990234375
1713340042.6873653,179100,-2171.934326171875
1713340043.0481858,179300,-2168.967041015625
1713340044.5265608,179900,-2158.898681640625
1713340046.4168015,180500,-2147.20703125
1713340046.612036,180600,-2147.258544921875
1713340048.475393,181400,-2153.451416015625
1713340049.0264802,181500,-2152.335693359375
1713340049.5920215,181800,-2152.764404296875
1713340050.5352578,182100,-2139.0556640625
1713340051.6283488,182500,-2138.409912109375
1713340052.0374103,182700,-2139.40576171875
1713340053.1474216,183100,-2146.11279296875
1713340054.6481316,183700,-2152.947021484375
1713340055.7924836,184100,-2153.741455078125
1713340055.9803987,184200,-2151.77294921875
1713340056.8816514,184500,-2152.13427734375
1713340057.2675378,184700,-2153.13427734375
1713340058.1501546,185000,-2153.60009765625
1713340058.9257693,185400,-2133.1328125
1713340059.6746562,185600,-2133.198486328125
1713340060.060626,185800,-2130.095703125
1713340060.2364721,185900,-2131.761474609375
1713340060.796815,186000,-2136.330078125
1713340062.4975471,186700,-2132.142822265625
1713340062.861433,186900,-2132.42724609375
1713340063.422244,187000,-2132.54150390625
1713340064.9162495,187600,-2127.702880859375
1713340065.1087294,187700,-2121.222900390625
1713340065.2980218,187800,-2122.42431640625
1713340066.029046,188000,-2123.861328125
1713340066.4242954,188200,-2119.51708984375
1713340069.3858683,189400,-2106.8427734375
1713340071.7540355,190300,-2115.874267578125
1713340072.8777647,190700,-2107.221435546875
1713340074.1798284,191200,-2124.97705078125
1713340074.364156,191300,-2127.10009765625
1713340075.6888316,191800,-2143.59423828125
1713340075.873573,191900,-2145.11572265625
1713340076.4571323,192000,-2148.11865234375
1713340077.184728,192400,-2158.47998046875
1713340077.753899,192500,-2165.455810546875
1713340079.252029,193100,-2161.139892578125
1713340080.3604693,193500,-2168.068603515625
1713340080.5744054,193600,-2171.330078125
1713340080.7419088,193700,-2175.78857421875
1713340081.1236749,193900,-2180.0986328125
1713340081.6687589,194000,-2186.587158203125
1713340082.955178,194500,-2204.159912109375
1713340083.5287385,194800,-2211.532958984375
1713340084.3028166,195000,-2206.718505859375
1713340084.8761687,195300,-2215.277099609375
1713340085.8240814,195600,-2216.66845703125
1713340086.406616,195900,-2218.298583984375
1713340087.1804876,196100,-2218.78857421875
1713340088.67291,196700,-2224.178466796875
1713340088.861113,196800,-2224.5185546875
1713340089.5980432,197000,-2227.911376953125
1713340089.9895728,197200,-2227.13427734375
1713340092.4457955,198100,-2248.742919921875
1713340092.6397336,198200,-2243.8056640625
1713340092.8070343,198300,-2239.718505859375
1713340093.0054164,198400,-2236.128662109375
1713340096.7679114,199800,-2218.239990234375
1713340097.9288435,200200,-2215.30859375
1713340099.0485287,200600,-2224.47705078125
1713340099.242301,200700,-2222.071533203125
1713340100.1544714,201000,-2215.75439453125
1713340100.324187,201100,-2218.815673828125
1713340100.8746405,201400,-2228.69580078125
1713340101.6387722,201600,-2223.56005859375
1713340102.0038753,201800,-2229.182861328125
1713340103.2919173,202300,-2232.300048828125
1713340104.2227807,202600,-2239.795654296875
1713340104.5794823,202800,-2250.088623046875
1713340104.7555237,202900,-2256.951416015625
1713340105.505255,203100,-2259.351318359375
1713340106.0384793,203400,-2259.951416015625
1713340106.9616632,203700,-2258.817138671875
1713340107.327592,203900,-2255.07568359375
1713340108.2964544,204200,-2258.697021484375
1713340109.213518,204500,-2264.962890625
1713340109.411394,204600,-2261.97998046875
1713340109.9607346,204900,-2269.505615234375
1713340110.9045453,205200,-2266.455810546875
1713340113.1099184,206000,-2271.63134765625
1713340113.3071384,206100,-2269.61572265625
1713340113.6807191,206300,-2273.55419921875
1713340114.992374,206800,-2254.951416015625
1713340116.2943075,207300,-2267.728515625
