id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
9b0ada5c-f2ac-44e6-b003-f20279f8695f,AUV Path learning for 2d,training the PPO model2d,N/A,2024-05-21 20:32:11,7991.675900697708,0.04291741318586621,0.024483225452380655,"AMD Ryzen 7 5800H with Radeon Graphics/1 device(s), TDP:45.0",NVIDIA GeForce GTX 1650 1 device(s),Windows,SA/Mecca Region,0
