id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
269ca614-257c-4d74-838e-c1f0d54de110,AUV Path learning for 3d,training the PPO model2d,N/A,2024-05-25 15:18:51,6907.83752989769,0.03412393565486558,0.01946678394483813,"AMD Ryzen 7 5800H with Radeon Graphics/1 device(s), TDP:45.0",NVIDIA GeForce GTX 1650 1 device(s),Windows,SA/Mecca Region,0
